,Date,Actual,Predicted,Signal
123,2022-07-26,0.055474797121456865,,-1
124,2022-07-27,0.05957001123004768,,-1
125,2022-07-28,0.053765523137253135,,-1
126,2022-07-29,0.01888930408007594,,-1
127,2022-08-01,0.022221698155714176,,-1
128,2022-08-02,0.032117397019343574,,-1
129,2022-08-03,0.020135355968339708,,-1
130,2022-08-04,0.0175745225870505,,-1
131,2022-08-05,0.040822442819601346,,-1
132,2022-08-08,0.050464191939151304,,-1
133,2022-08-09,0.049175246742515055,,-1
134,2022-08-10,0.03137557752241782,,-1
135,2022-08-11,0.03359238217104554,,-1
136,2022-08-12,-0.0033701529793582763,,-1
137,2022-08-15,-0.03244997744874012,,-1
138,2022-08-16,-0.03352012966367546,,-1
139,2022-08-17,-0.04021779935452818,,-1
140,2022-08-18,-0.02365759038144899,,-1
141,2022-08-19,-0.04605882554443552,,-1
142,2022-08-22,-0.0369397631649826,,-1
143,2022-08-23,-0.049751929628841673,,-1
144,2022-08-24,-0.061541199084492515,,-1
145,2022-08-25,-0.07098763691970023,,-1
146,2022-08-26,-0.04773259405437602,,-1
147,2022-08-29,-0.04244639194123401,,-1
148,2022-08-30,-0.018563903175650265,,-1
149,2022-08-31,-0.017554986443625298,,-1
150,2022-09-01,-0.0037352663271319475,,-1
151,2022-09-02,0.04890570062558752,,-1
152,2022-09-06,-0.004465243849421041,,-1
153,2022-09-07,-0.004167729112577789,,-1
154,2022-09-08,-0.013530935381427467,,-1
155,2022-09-09,-0.04238405286550506,,-1
156,2022-09-12,-0.05476354869112465,,-1
157,2022-09-13,0.019890898959926018,,-1
158,2022-09-14,-0.010237488263768468,,-1
159,2022-09-15,0.002428408082151279,,-1
160,2022-09-16,-0.0017916000408347843,,-1
161,2022-09-19,-0.024016051136875438,,-1
162,2022-09-20,-0.03275971896364693,,-1
163,2022-09-21,-0.02524060754486357,,-1
164,2022-09-22,-0.06717311828120265,,-1
165,2022-09-23,-0.08130015285020775,,-1
166,2022-09-26,-0.055183290702341736,,-1
167,2022-09-27,-0.03729580550561007,,-1
168,2022-09-28,-0.022957955937565,,-1
169,2022-09-29,0.020704695178917154,,-1
170,2022-09-30,0.01367564417391387,,-1
171,2022-10-03,-0.014250588541893316,,-1
172,2022-10-04,-0.04873380372793645,,-1
173,2022-10-05,-0.055054707238988754,,-1
174,2022-10-06,-0.016777811374226625,,-1
175,2022-10-07,-0.012206210153472452,,-1
176,2022-10-10,0.014171856205402289,,-1
177,2022-10-11,0.034321481503567064,,-1
178,2022-10-12,0.039901841982849184,,-1
179,2022-10-13,0.002797485452989079,,-1
180,2022-10-14,0.06424325920314367,,-1
181,2022-10-17,0.049434570802666666,,-1
182,2022-10-18,0.05975659076486206,,-1
183,2022-10-19,0.038162162185400694,,-1
184,2022-10-20,0.009833489310067334,,-1
185,2022-10-21,0.05751347619399083,,-1
186,2022-10-24,0.02602881038421123,,-1
187,2022-10-25,-0.011093549023243776,,-1
188,2022-10-26,-0.02892563994125863,,-1
189,2022-10-27,-0.04088419311323965,,-1
190,2022-10-28,-0.10999387345482448,,-1
191,2022-10-31,-0.09253651609569868,,-1
192,2022-11-01,-0.07247672825868523,,-1
193,2022-11-02,-0.06851161485579138,,-1
194,2022-11-03,0.05928603587656034,,-1
195,2022-11-04,0.08180361042901785,,-1
196,2022-11-07,0.06737682234022468,,-1
197,2022-11-08,0.07555585555031175,,-1
198,2022-11-09,0.10321035684785596,,-1
199,2022-11-10,0.026213373969628195,,-1
200,2022-11-11,0.010620973582027071,,-1
201,2022-11-14,-0.001820843226033264,,-1
202,2022-11-15,0.0009331268040109197,,-1
203,2022-11-16,0.01532364051645052,,-1
204,2022-11-17,-0.017316673047210518,,-1
205,2022-11-18,-0.046731026877610105,,-1
