,Date,Current_Close,Actual_Return,Predicted_Return,Signal,Strategy_Return,Cumulative_Return
16,2022-02-10 00:00:00-05:00,430.0115966796875,-0.027285669473735008,-0.10151272893018068,-1,0.027285669473735008,0.9524605733736503
17,2022-02-11 00:00:00-05:00,421.5323181152344,-0.014144229278831855,-0.09730835071653075,-1,0.014144229278831855,0.9659323941024949
18,2022-02-14 00:00:00-05:00,420.1541442871094,-0.02152508521630947,-0.09348142981766497,-1,0.02152508521630947,0.986724171198745
19,2022-02-15 00:00:00-05:00,426.92999267578125,-0.054135767019627856,-0.09160810283445493,-1,0.054135767019627856,1.0401412410433957
20,2022-02-16 00:00:00-05:00,427.408447265625,-0.04097614335124078,-0.09093050749990648,-1,0.04097614335124078,1.0827622176419274
21,2022-02-17 00:00:00-05:00,418.2784423828125,0.00157878055891425,-0.0891710518101518,-1,-0.00157878055891425,1.0810527737027875
22,2022-02-18 00:00:00-05:00,415.570068359375,0.005527046279025338,-0.08646083554195691,-1,-0.005527046279025338,1.0750777449924636
23,2022-02-22 00:00:00-05:00,411.11029052734375,0.0009544762769813087,-0.08614501769490751,-1,-0.0009544762769813087,1.0740516087889578
24,2022-02-23 00:00:00-05:00,403.81781005859375,0.03777687359312076,-0.08623215157310943,-1,-0.03777687359312076,1.0334772969312493
25,2022-02-24 00:00:00-05:00,409.8948974609375,0.017300905130322564,-0.08690303924050871,-1,-0.017300905130322564,1.0155972042626995
26,2022-02-25 00:00:00-05:00,418.9388122558594,-0.012747138340651665,-0.09054553028938393,-1,0.012747138340651665,1.0285431623238153
27,2022-02-28 00:00:00-05:00,417.866943359375,-0.03939277265548913,-0.09336823816404818,-1,0.03939277265548913,1.0690603292835952
28,2022-03-01 00:00:00-05:00,411.502685546875,-0.0319317092995316,-0.09352043998367668,-1,0.0319317092995316,1.1031972529419405
29,2022-03-02 00:00:00-05:00,419.0727844238281,-0.02393291318630686,-0.09268633929292425,-1,0.02393291318630686,1.1295999770239722
30,2022-03-03 00:00:00-05:00,416.9864501953125,-0.023478879832363075,-0.09449270149807668,-1,0.023478879832363075,1.156121719143158
31,2022-03-04 00:00:00-05:00,413.5985412597656,-0.02799805826059376,-0.09446123583424595,-1,0.02799805826059376,1.1884908823920661
32,2022-03-07 00:00:00-05:00,401.406005859375,-0.005793615459332102,-0.09342037386977091,-1,0.005793615459332102,1.195376541541568
33,2022-03-08 00:00:00-05:00,398.3627014160156,0.023831756405863214,-0.09161449995365215,-1,-0.023831756405863214,1.166888618990266
34,2022-03-09 00:00:00-05:00,409.04315185546875,0.019208602273759867,-0.09277299842543009,-1,-0.019208602273759867,1.144474319610305
35,2022-03-10 00:00:00-05:00,407.1960754394531,0.03664085763015379,-0.09585577880850439,-1,-0.03664085763015379,1.1025397990040968
36,2022-03-11 00:00:00-05:00,402.0185852050781,0.061491974893240764,-0.09493725090844089,-1,-0.061491974893240764,1.0347424493649382
37,2022-03-14 00:00:00-04:00,399.0804138183594,0.06899429359809806,-0.09325403386281478,-1,-0.06899429359809806,0.9633511250150385
38,2022-03-15 00:00:00-04:00,407.85638427734375,0.05823195510420853,-0.09285032296990912,-1,-0.05823195510420853,0.907253305553574
39,2022-03-16 00:00:00-04:00,416.9002990722656,0.02194284762252563,-0.09404850299091795,-1,-0.02194284762252563,0.8873455845147792
40,2022-03-17 00:00:00-04:00,422.1160888671875,0.02453025253218999,-0.09374870268733267,-1,-0.02453025253218999,0.8655787732433079
41,2022-03-18 00:00:00-04:00,426.739501953125,0.018379364103150886,-0.0919960758066129,-1,-0.018379364103150886,0.8496699858099105
42,2022-03-21 00:00:00-04:00,426.61468505859375,0.025923096347387764,-0.09093928577144135,-1,-0.025923096347387764,0.8276439089042766
43,2022-03-22 00:00:00-04:00,431.6066589355469,0.026601994345284652,-0.08959608054606119,-1,-0.026601994345284652,0.8056269303196958
44,2022-03-23 00:00:00-04:00,426.04827880859375,0.03357369768816154,-0.08921735749180651,-1,-0.03357369768816154,0.7785790553117007
45,2022-03-24 00:00:00-04:00,432.470703125,0.0025529242407136277,-0.08738417920508046,-1,-0.0025529242407136277,0.7765914019680835
46,2022-03-25 00:00:00-04:00,434.58270263671875,0.0005079911345224897,-0.08824321532795051,-1,-0.0005079911345224897,0.7761969004207373
47,2022-03-28 00:00:00-04:00,437.6738586425781,0.001952209700149199,-0.08809929132523221,-1,-0.001952209700149199,0.7746816013025102
48,2022-03-29 00:00:00-04:00,443.0882568359375,-0.022792847718828058,-0.08824619857677304,-1,0.022792847718828058,0.7923388010715761
49,2022-03-30 00:00:00-04:00,440.352294921875,-0.02655337717326156,-0.08889350819625365,-1,0.02655337717326156,0.8133780721054394
50,2022-03-31 00:00:00-04:00,433.57476806640625,-0.006354796782347849,-0.08807600074950167,-1,0.006354796782347849,0.8185469244608874
51,2022-04-01 00:00:00-04:00,434.803466796875,-0.01181227206751434,-0.08623375908931964,-1,0.01181227206751434,0.8282158234326464
52,2022-04-04 00:00:00-04:00,438.5282897949219,-0.03695262843087488,-0.08650298779288496,-1,0.03695262843087488,0.858820575016524
53,2022-04-05 00:00:00-04:00,432.989013671875,-0.02824625054200025,-0.0867238085589347,-1,0.02824625054200025,0.8830790361490655
54,2022-04-06 00:00:00-04:00,428.6594543457031,-0.007188932782574375,-0.08523828216267104,-1,0.007188932782574375,0.8894274319816418
55,2022-04-07 00:00:00-04:00,430.8194885253906,-0.02446686438914869,-0.08423763598654396,-1,0.02446686438914869,0.9111889323439253
56,2022-04-08 00:00:00-04:00,429.6674499511719,-0.021449083242023437,-0.084347027436917,-1,0.021449083242023437,0.9307330996029807
57,2022-04-11 00:00:00-04:00,422.3235168457031,0.011638306698961598,-0.08385084270667621,-1,-0.011638306698961598,0.919900942334926
58,2022-04-12 00:00:00-04:00,420.7586975097656,0.014647772052510666,-0.08181765066681645,-1,-0.014647772052510666,0.9064264430207143
59,2022-04-13 00:00:00-04:00,425.5778503417969,-0.011842526550993604,-0.08085370298815414,-1,0.011842526550993604,0.9171608222387098
60,2022-04-14 00:00:00-04:00,420.2786865234375,-0.02683940361140813,-0.08117155259936797,-1,0.02683940361140813,0.9417768717233455
61,2022-04-18 00:00:00-04:00,420.45147705078125,-0.021599575651463976,-0.08044523695101985,-1,0.021599575651463976,0.962118852510933
62,2022-04-19 00:00:00-04:00,427.2386474609375,-0.06502784762820157,-0.08125907078630025,-1,0.06502784762820157,1.024683370652234
63,2022-04-20 00:00:00-04:00,426.921875,-0.061703181042528255,-0.08316212068143627,-1,0.061703181042528255,1.0879095941828567
64,2022-04-21 00:00:00-04:00,420.5379333496094,-0.02339866650575928,-0.08400907852688208,-1,0.02339866650575928,1.1133652279655573
65,2022-04-22 00:00:00-04:00,408.9986572265625,-0.03295461566080693,-0.08447067208534183,-1,0.03295461566080693,1.150055751143269
66,2022-04-25 00:00:00-04:00,411.3699035644531,-0.03274151062974451,-0.08464321704195078,-1,0.03274151062974451,1.187710313744125
67,2022-04-26 00:00:00-04:00,399.45623779296875,0.0006730646259693884,-0.08749013382606351,-1,-0.0006730646259693884,1.1869109079460447
68,2022-04-27 00:00:00-04:00,400.5794372558594,0.02825512085116566,-0.08829086705777467,-1,-0.02825512085116566,1.1533745968024625
69,2022-04-28 00:00:00-04:00,410.6979064941406,-0.032725012184429914,-0.09243117603175495,-1,0.032725012184429914,1.191118794536035
70,2022-04-29 00:00:00-04:00,395.520263671875,-0.0016020328989643229,-0.09599770794728042,-1,0.0016020328989643229,1.1930270060314565
71,2022-05-02 00:00:00-04:00,397.9010314941406,-0.039350393732492606,-0.09572725922854125,-1,0.039350393732492606,1.239973088452291
72,2022-05-03 00:00:00-04:00,399.72509765625,-0.0415245859886616,-0.09846623018370905,-1,0.0415245859886616,1.2914624575873543
73,2022-05-04 00:00:00-04:00,411.8978576660156,-0.0846268178669013,-0.09980452888574715,-1,0.0846268178669013,1.4007548157675402
74,2022-05-05 00:00:00-04:00,397.2578125,-0.05188354859485933,-0.10140493968433346,-1,0.05188354859485933,1.4734309463208988
75,2022-05-06 00:00:00-04:00,394.8866271972656,-0.02338688580714543,-0.0985610148059537,-1,0.02338688580714543,1.5078899076072196
76,2022-05-09 00:00:00-04:00,382.24346923828125,0.004822139158701555,-0.09889991183268726,-1,-0.004822139158701555,1.500618652636736
77,2022-05-10 00:00:00-04:00,383.1266784667969,0.0231276228573567,-0.09776990044721774,-1,-0.0231276228573567,1.4659129103858388
78,2022-05-11 00:00:00-04:00,377.0402526855469,-0.002266153669954085,-0.10081464455346374,-1,0.002266153669954085,1.4692348943075428
79,2022-05-12 00:00:00-04:00,376.64666748046875,-0.007340650486738043,-0.10208451505683054,-1,0.007340650486738043,1.480020034149574
80,2022-05-13 00:00:00-04:00,385.6514587402344,-0.03009560713924253,-0.10453948139426228,-1,0.03009560713924253,1.524562135655548
81,2022-05-16 00:00:00-04:00,384.0867004394531,-0.007923403550029962,-0.10722462221682656,-1,0.007923403550029962,1.5366418566934426
82,2022-05-17 00:00:00-04:00,391.98748779296875,-0.035340016377251704,-0.10720650393432357,-1,0.035340016377251704,1.5909468050749593
83,2022-05-18 00:00:00-04:00,376.1858215332031,0.014061167416803855,-0.10659759694808955,-1,-0.014061167416803855,1.5685762356975712
84,2022-05-19 00:00:00-04:00,373.8818359375,0.04069735931357821,-0.10235719340142209,-1,-0.04069735931357821,1.5047393250226473
85,2022-05-20 00:00:00-04:00,374.0450439453125,0.06578030577215355,-0.10217679849669506,-1,-0.06578030577215355,1.4057571121152737
86,2022-05-23 00:00:00-04:00,381.0434265136719,0.04033571596931007,-0.10180655404783312,-1,-0.04033571596931007,1.3490548925191543
87,2022-05-24 00:00:00-04:00,378.1346435546875,0.03985887498349561,-0.10280495798934697,-1,-0.03985887498349561,1.2952830822123602
88,2022-05-25 00:00:00-04:00,381.4754333496094,0.05038140629416188,-0.10109210277126063,-1,-0.05038140629416188,1.230024898981465
89,2022-05-26 00:00:00-04:00,389.09783935546875,0.012903728780910395,-0.10078556984677625,-1,-0.012903728780910395,1.2141529912912414
90,2022-05-27 00:00:00-04:00,398.64984130859375,-0.008356070654135128,-0.10055241427379107,-1,0.008356070654135128,1.2242985394714003
91,2022-05-31 00:00:00-04:00,396.4130859375,0.006804948919386877,-0.09968660046074468,-1,-0.006804948919386877,1.2159672504482175
92,2022-06-01 00:00:00-04:00,393.2066650390625,0.003979558225962299,-0.09631806109060284,-1,-0.003979558225962299,1.2111282379741957
93,2022-06-02 00:00:00-04:00,400.6947021484375,-0.03821373767666081,-0.09293942474118567,-1,0.03821373767666081,1.2574099747529381
94,2022-06-03 00:00:00-04:00,394.11865234375,-0.05051879750481625,-0.09146771950163171,-1,0.05051879750481625,1.320932814648018
95,2022-06-06 00:00:00-04:00,395.3186950683594,-0.08934163967137676,-0.08716323875416615,-1,0.08934163967137676,1.4389471182043987
96,2022-06-07 00:00:00-04:00,399.11065673828125,-0.10071204761440877,-0.08507847238652402,-1,0.10071204761440877,1.5838664288876163
97,2022-06-08 00:00:00-04:00,394.7714538574219,-0.07786588162482444,-0.08504737141461151,-1,0.07786588162482444,1.7071955847489126
98,2022-06-09 00:00:00-04:00,385.3826599121094,-0.0866629728230085,-0.08273909784476592,-1,0.0866629728230085,1.8551462293135677
99,2022-06-10 00:00:00-04:00,374.208251953125,-0.0573617507537072,-0.0802960656139062,-1,0.0573617507537072,1.9615606649311323
100,2022-06-13 00:00:00-04:00,360.0002746582031,0.004507018995228096,-0.07914413255075335,-1,-0.004507018995228096,1.9527198737539955
101,2022-06-14 00:00:00-04:00,358.9154052734375,0.005716634894829875,-0.07843106640673946,-1,-0.005716634894829875,1.9415568871838655
102,2022-06-15 00:00:00-04:00,364.0322265625,0.0013003193666856205,-0.08368455583709185,-1,-0.0013003193666856205,1.9390322431619385
103,2022-06-16 00:00:00-04:00,351.9842529296875,0.06849846798372083,-0.08799856544028485,-1,-0.06849846798372083,1.806211505134308
104,2022-06-17 00:00:00-04:00,352.7430114746094,0.06212766627478228,-0.089262529250366,-1,-0.06212766627478228,1.6939957995216515
105,2022-06-21 00:00:00-04:00,361.622802734375,0.014877309518521065,-0.09444620803283611,-1,-0.014877309518521065,1.6687936996890933
106,2022-06-22 00:00:00-04:00,360.9671936035156,0.01589256430388697,-0.10032321323020191,-1,-0.01589256430388697,1.642272288506863
107,2022-06-23 00:00:00-04:00,364.5055847167969,-0.002142393256463704,-0.10217197222109048,-1,0.002142393256463704,1.6457906815830374
108,2022-06-24 00:00:00-04:00,376.0946350097656,-0.022661876720695417,-0.10545109010960846,-1,0.022661876720695417,1.6830873871171415
109,2022-06-27 00:00:00-04:00,374.6581115722656,-0.01706186067913318,-0.10801704330165506,-1,0.01706186067913318,1.7118039896269406
110,2022-06-28 00:00:00-04:00,367.0027770996094,0.006830480792905602,-0.10691983025311007,-1,-0.006830480792905602,1.7001115453545745
111,2022-06-29 00:00:00-04:00,366.7038879394531,0.02274280295865072,-0.10485618110333526,-1,-0.02274280295865072,1.6614462434708483
112,2022-06-30 00:00:00-04:00,363.72467041015625,0.030271770092452632,-0.10512309950127906,-1,-0.030271770092452632,1.6111513247675298
113,2022-07-01 00:00:00-04:00,367.5716247558594,0.007842693153364166,-0.10428288351144319,-1,-0.007842693153364166,1.598515559303742
114,2022-07-05 00:00:00-04:00,368.2657470703125,-0.0029584004152699572,-0.10397673534843944,-1,0.0029584004152699572,1.6032446083982015
115,2022-07-06 00:00:00-04:00,369.50958251953125,-0.011533115462471821,-0.10196266672571043,-1,0.011533115462471821,1.6217350135814435
116,2022-07-07 00:00:00-04:00,375.04376220703125,-0.028484061999926147,-0.09885210882403309,-1,0.028484061999926147,1.6679286142557486
117,2022-07-08 00:00:00-04:00,374.7352600097656,-0.009108073937288852,-0.09531725105848994,-1,0.009108073937288852,1.6831202313965097
118,2022-07-11 00:00:00-04:00,370.4543762207031,-0.005933825623407607,-0.09036974806562713,-1,0.005933825623407607,1.693107573352846
119,2022-07-12 00:00:00-04:00,367.17626953125,0.03003973193329057,-0.08456930767088795,-1,-0.03003973193329057,1.6422470757151024
120,2022-07-13 00:00:00-04:00,365.24798583984375,0.04207697473840799,-0.08057842279142083,-1,-0.04207697473840799,1.5731462869960136
121,2022-07-14 00:00:00-04:00,364.3609924316406,0.05525118932045148,-0.07787789897597347,-1,-0.05525118932045148,1.4862280836644315
122,2022-07-15 00:00:00-04:00,371.3221435546875,0.02586122159683968,-0.0766825748121763,-1,-0.02586122159683968,1.4477924098493393
123,2022-07-18 00:00:00-04:00,368.25616455078125,0.03565909987040716,-0.07713595790875219,-1,-0.03565909987040716,1.3961654357149043
124,2022-07-19 00:00:00-04:00,378.2061462402344,-0.0035180983161623436,-0.07550986357619008,-1,0.0035180983161623436,1.401077282983377
125,2022-07-20 00:00:00-04:00,380.61651611328125,0.015882723935663368,-0.07617385145888733,-1,-0.015882723935663368,1.3788243592852227
126,2022-07-21 00:00:00-04:00,384.49237060546875,0.01825527107369873,-0.07522381986838923,-1,-0.01825527107369873,1.353653546843452
127,2022-07-22 00:00:00-04:00,380.92498779296875,0.04277524304707114,-0.07397615725257659,-1,-0.04277524304707114,1.2957506873756934
128,2022-07-25 00:00:00-04:00,381.3878479003906,0.03842560767243075,-0.07157881563765522,-1,-0.03842560767243075,1.2459606798213125
129,2022-07-26 00:00:00-04:00,376.8755798339844,0.04392564888874895,-0.07070818113095194,-1,-0.04392564888874895,1.1912310484702946
130,2022-07-27 00:00:00-04:00,386.6617431640625,0.03343808888494615,-0.06905237196455083,-1,-0.03343808888494615,1.1513985587890372
131,2022-07-28 00:00:00-04:00,391.5113830566406,0.019947392810610642,-0.0706673765444861,-1,-0.019947392810610642,1.1284311594553014
132,2022-07-29 00:00:00-04:00,397.2191467285156,0.0035923266280615263,-0.07181200059723515,-1,-0.0035923266280615263,1.1243774661532557
133,2022-08-01 00:00:00-04:00,396.04290771484375,0.0054044165863869065,-0.07229211341664502,-1,-0.0054044165863869065,1.1183008619258175
134,2022-08-02 00:00:00-04:00,393.4300842285156,0.008062416163554298,-0.07188398582979176,-1,-0.008062416163554298,1.1092846549809101
135,2022-08-03 00:00:00-04:00,399.5909729003906,0.0133669400862102,-0.07107139237429917,-1,-0.0133669400862102,1.094456913459228
136,2022-08-04 00:00:00-04:00,399.3210144042969,0.014052020523424247,-0.07212291634757537,-1,-0.014052020523424247,1.0790775824492953
137,2022-08-05 00:00:00-04:00,398.6460876464844,0.03296481965821352,-0.07172310096349713,-1,-0.03296481965821352,1.0435059845466332
138,2022-08-08 00:00:00-04:00,398.18328857421875,0.03842701417187899,-0.07201670055856406,-1,-0.03842701417187899,1.0034071652900192
139,2022-08-09 00:00:00-04:00,396.6020812988281,0.044609293561786556,-0.07219659680227167,-1,-0.044609293561786556,0.9586458804915966
140,2022-08-10 00:00:00-04:00,404.9322814941406,0.015857625933758612,-0.07160611746111482,-1,-0.015857625933758612,0.9434440327158222
141,2022-08-11 00:00:00-04:00,404.9322814941406,0.018810111312828726,-0.07333032654454529,-1,-0.018810111312828726,0.9256977454430135
142,2022-08-12 00:00:00-04:00,411.7873840332031,-0.011613042743927049,-0.07284722801894686,-1,0.011613042743927049,0.9364479129288003
143,2022-08-15 00:00:00-04:00,413.4842834472656,-0.036165553415430596,-0.07328967405177426,-1,0.036165553415430596,0.9703150699445953
144,2022-08-16 00:00:00-04:00,414.2942199707031,-0.04037702073124905,-0.07244207049099201,-1,0.04037702073124905,1.0094935016395916
145,2022-08-17 00:00:00-04:00,411.3535461425781,-0.030423021844047105,-0.07181949170283633,-1,0.030423021844047105,1.0402053444913966
146,2022-08-18 00:00:00-04:00,412.5491027832031,-0.019584479209054817,-0.07065717186180358,-1,0.019584479209054817,1.060577224433736
147,2022-08-19 00:00:00-04:00,407.0052795410156,-0.03986841170963029,-0.07068370426594203,-1,0.03986841170963029,1.102860753867317
148,2022-08-22 00:00:00-04:00,398.5303955078125,-0.025934440530256286,-0.06935123254570912,-1,0.025934440530256286,1.1314628305016423
149,2022-08-23 00:00:00-04:00,397.5662536621094,-0.03429135906939895,-0.06856056993518275,-1,0.03429135906939895,1.1702622286960527
150,2022-08-24 00:00:00-04:00,398.83892822265625,-0.044697537422850764,-0.06903224609807927,-1,0.044697537422850764,1.2225700684577434
151,2022-08-25 00:00:00-04:00,404.46954345703125,-0.05504035187870393,-0.06957556433264543,-1,0.05504035187870393,1.2898607552220287
152,2022-08-26 00:00:00-04:00,390.77862548828125,-0.03224692726313727,-0.07062509280195249,-1,0.03224692726313727,1.3314548011752487
153,2022-08-29 00:00:00-04:00,388.1947326660156,-0.02948115089464809,-0.06948544021183375,-1,0.02948115089464809,1.3707076210780997
154,2022-08-30 00:00:00-04:00,383.93316650390625,-0.0010797472513898176,-0.07084182211429543,-1,0.0010797472513898176,1.372187638864418
155,2022-08-31 00:00:00-04:00,381.0118103027344,0.013158675674279419,-0.07218851367930182,-1,-0.013158675674279419,1.354131466760346
156,2022-09-01 00:00:00-04:00,382.2073974609375,0.02567954192899946,-0.07532988733238652,-1,-0.02567954192899946,1.3193579909822961
157,2022-09-02 00:00:00-04:00,378.1772155761719,0.04775134761139577,-0.07899006467026624,-1,-0.04775134761139577,1.2563568689310278
158,2022-09-06 00:00:00-04:00,376.75030517578125,0.00598832564866103,-0.082236779470955,-1,-0.00598832564866103,1.2488333948689367
159,2022-09-07 00:00:00-04:00,383.51861572265625,-0.00799434206897387,-0.08672507537242448,-1,0.00799434206897387,1.258816996214677
160,2022-09-08 00:00:00-04:00,386.0254211425781,-0.025625804344136194,-0.09181904934363437,-1,0.025625804344136194,1.2910751942647474
161,2022-09-09 00:00:00-04:00,392.0223083496094,-0.047850707784583335,-0.09464983758164905,-1,0.047850707784583335,1.352854056113434
162,2022-09-12 00:00:00-04:00,396.2356872558594,-0.05067009780072185,-0.0971423198067849,-1,0.05067009780072185,1.421403303446805
163,2022-09-13 00:00:00-04:00,379.00640869140625,-0.018906729068556505,-0.09705280919137432,-1,0.018906729068556505,1.448277390602225
164,2022-09-14 00:00:00-04:00,380.45263671875,-0.0396850899742931,-0.09324602398443926,-1,0.0396850899742931,1.5057524091560088
165,2022-09-15 00:00:00-04:00,376.1332092285156,-0.0368162355732794,-0.09388483214741532,-1,0.0368162355732794,1.5611885445665297
166,2022-09-16 00:00:00-04:00,373.2637634277344,-0.04567378897102281,-0.09155489896609599,-1,0.04567378897102281,1.6324939406950396
167,2022-09-19 00:00:00-04:00,376.15838623046875,-0.0623858202340134,-0.09093233974380378,-1,0.0623858202340134,1.7343384142123566
168,2022-09-20 00:00:00-04:00,371.84063720703125,-0.05391976707406487,-0.09098856207963982,-1,0.05391976707406487,1.8278535375342897
169,2022-09-21 00:00:00-04:00,365.3543395996094,-0.01817751873110529,-0.08912007633618066,-1,0.01817751873110529,1.8610793794505363
170,2022-09-22 00:00:00-04:00,362.285400390625,-0.03054340493867258,-0.0885214598966677,-1,0.03054340493867258,1.9179230805601075
171,2022-09-23 00:00:00-04:00,356.21539306640625,-0.02927025017678353,-0.08911972254075524,-1,0.02927025017678353,1.9740611689479295
172,2022-09-26 00:00:00-04:00,352.6914367675781,0.006313406956290457,-0.08861772471738379,-1,-0.006313406956290457,1.9615981174317507
173,2022-09-27 00:00:00-04:00,351.79107666015625,0.04015097822682989,-0.08942842870382006,-1,-0.04015097822682989,1.882838034128958
174,2022-09-28 00:00:00-04:00,358.7131042480469,0.017704397986406883,-0.09219411344453227,-1,-0.017704397986406883,1.8495035202287948
175,2022-09-29 00:00:00-04:00,351.219970703125,0.028694276437390087,-0.09598024456156813,-1,-0.028694276437390087,1.7964333549474236
176,2022-09-30 00:00:00-04:00,345.78887939453125,0.01570637933210417,-0.09595353280025683,-1,-0.01570637933210417,1.7682178912297748
177,2022-10-03 00:00:00-04:00,354.9181213378906,-0.017975646857507743,-0.09807291931864609,-1,0.017975646857507743,1.8000027516096484
178,2022-10-04 00:00:00-04:00,365.91583251953125,-0.053522880521220007,-0.1019485438261507,-1,0.053522880521220007,1.8963440838219188
179,2022-10-05 00:00:00-04:00,365.06390380859375,-0.05444327541247107,-0.10455975682174817,-1,0.05444327541247107,1.9995872670542456
180,2022-10-06 00:00:00-04:00,361.2979736328125,-0.01937315377330473,-0.10354530434745124,-1,0.01937315377330473,2.0383255786620293
181,2022-10-07 00:00:00-04:00,351.219970703125,-0.014223058994283999,-0.10082434343785059,-1,0.014223058994283999,2.0673168036168974
182,2022-10-10 00:00:00-04:00,348.5382385253906,0.01888791435982151,-0.09746576735846173,-1,-0.01888791435982151,2.0282695008755613
183,2022-10-11 00:00:00-04:00,346.3309631347656,0.03742955171544482,-0.09598982253446081,-1,-0.03742955171544482,1.95235228269968
184,2022-10-12 00:00:00-04:00,345.1886291503906,0.033486630570691345,-0.09550440177556194,-1,-0.033486630570691345,1.88697458306507
185,2022-10-13 00:00:00-04:00,354.2984924316406,-0.0015301921599206736,-0.09398664798102427,-1,0.0015301921599206736,1.8898620167780458
186,2022-10-14 00:00:00-04:00,346.22454833984375,0.04658439786177038,-0.09445049790924005,-1,-0.04658439786177038,1.8018239326846095
187,2022-10-17 00:00:00-04:00,355.12139892578125,0.03284992254622443,-0.09014576196933596,-1,-0.03284992254622443,1.7426341560539866
188,2022-10-18 00:00:00-04:00,359.2939758300781,0.03715672988432761,-0.08984864019445843,-1,-0.03715672988432761,1.6778835694302854
189,2022-10-19 00:00:00-04:00,356.7478332519531,0.03668915243423965,-0.08759148026032207,-1,-0.03668915243423965,1.6163234433845515
190,2022-10-20 00:00:00-04:00,353.75634765625,0.03987305605437186,-0.08388832837444768,-1,-0.03987305605437186,1.551875688124484
191,2022-10-21 00:00:00-04:00,362.35321044921875,0.03935448335339187,-0.08110975730186026,-1,-0.03935448335339187,1.4908024221896554
192,2022-10-24 00:00:00-04:00,366.787109375,0.019373518996778305,-0.08022460553287812,-1,-0.019373518996778305,1.461920333142921
193,2022-10-25 00:00:00-04:00,372.6441650390625,-0.001039079818167532,-0.07943362606112161,-1,0.001039079818167532,1.4634393850568586
194,2022-10-26 00:00:00-04:00,369.83660888671875,-0.018716200259332516,-0.0789589019706112,-1,0.018716200259332516,1.4908294096549772
195,2022-10-27 00:00:00-04:00,367.8616943359375,-0.023606506404630023,-0.07783163591609063,-1,0.023606506404630023,1.5260226836622082
196,2022-10-28 00:00:00-04:00,376.6134338378906,-0.032569100279729035,-0.07699100250739796,-1,0.032569100279729035,1.5757238694755438
197,2022-10-31 00:00:00-04:00,373.89306640625,-0.016208978847718436,-0.07825095044551961,-1,0.016208978847718436,1.601264744345718
198,2022-11-01 00:00:00-04:00,372.2569580078125,-0.00655388094358178,-0.07657711090045949,-1,0.00655388094358178,1.6117592428393148
199,2022-11-02 00:00:00-04:00,362.9146728515625,-0.001973934047023951,-0.07603892898298624,-1,0.001973934047023951,1.6149407492843608
200,2022-11-03 00:00:00-04:00,359.1777648925781,0.06382579025835944,-0.07340512108015576,-1,-0.06382579025835944,1.5118658797408593
201,2022-11-04 00:00:00-04:00,364.34747314453125,0.058881367840255106,-0.07315543247039984,-1,-0.058881367840255106,1.4228451487507068
202,2022-11-07 00:00:00-05:00,367.8326416015625,0.039926359438287484,-0.07460043568991716,-1,-0.039926359438287484,1.3660361219166623
203,2022-11-08 00:00:00-05:00,369.8172302246094,0.04316781798177294,-0.07561650527886314,-1,-0.04316781798177294,1.307067323249237
204,2022-11-09 00:00:00-05:00,362.19830322265625,0.056985482765576245,-0.07529522955807812,-1,-0.056985482765576245,1.2325834608267696
