,Date,Actual,Predicted,Signal
0,2022-01-19 00:00:00-05:00,-0.021824586254479028,0.05983977298877106,1
1,2022-01-20 00:00:00-05:00,-0.005835721673220995,0.03082185117287634,1
2,2022-01-21 00:00:00-05:00,0.04131346906351441,0.04073249644334144,1
3,2022-01-24 00:00:00-05:00,0.0492967616208726,0.1179249654270877,1
4,2022-01-25 00:00:00-05:00,0.07026251469688205,0.11489226611421806,1
5,2022-01-26 00:00:00-05:00,0.05645259433780225,0.10465906931318404,1
6,2022-01-27 00:00:00-05:00,0.004702636158925744,0.1252398522641311,1
7,2022-01-28 00:00:00-05:00,-0.007526043370795432,0.14699707915189242,1
8,2022-01-31 00:00:00-05:00,-0.03225301398193858,0.12827107302150823,1
9,2022-02-01 00:00:00-05:00,-0.013602893735489396,0.29879950364709834,1
10,2022-02-02 00:00:00-05:00,-0.007178109737747129,0.23223441181889573,1
11,2022-02-03 00:00:00-05:00,0.0037510814819874394,0.25095428492291144,1
12,2022-02-04 00:00:00-05:00,-0.03562815740917147,0.29422189576396096,1
13,2022-02-07 00:00:00-05:00,-0.019771078959433086,0.328431526257872,1
14,2022-02-08 00:00:00-05:00,-0.013429032399948415,0.3467865301658237,1
15,2022-02-09 00:00:00-05:00,-0.035637237532692656,0.3189303810185628,1
16,2022-02-10 00:00:00-05:00,-0.03653970334231671,0.3655789386783954,1
17,2022-02-11 00:00:00-05:00,-0.022080544719857764,0.3596042801948547,1
18,2022-02-14 00:00:00-05:00,-0.02266110183426351,0.38395439428416556,1
19,2022-02-15 00:00:00-05:00,-0.0652995953830674,0.3119085626325179,1
20,2022-02-16 00:00:00-05:00,-0.016394254881763715,0.28256389769755236,1
21,2022-02-17 00:00:00-05:00,0.02263289955529557,0.24715093660546777,1
22,2022-02-18 00:00:00-05:00,0.037717701130428605,0.22112883940138314,1
23,2022-02-22 00:00:00-05:00,0.025128701641131013,0.25908373590093264,1
24,2022-02-23 00:00:00-05:00,0.07107451162446754,0.26809532535154884,1
25,2022-02-24 00:00:00-05:00,0.004515028450471137,0.26667189807108077,1
26,2022-02-25 00:00:00-05:00,-0.025058097285851955,0.24725524999714024,1
27,2022-02-28 00:00:00-05:00,-0.06653504253999154,0.23309510563312394,1
28,2022-03-01 00:00:00-05:00,-0.06475680824507568,0.20160983993820553,1
29,2022-03-02 00:00:00-05:00,-0.03894203092017989,0.2609978355661169,1
30,2022-03-03 00:00:00-05:00,-0.0349083824234665,0.3333974842393001,1
31,2022-03-04 00:00:00-05:00,-0.03377495853857038,0.3215709815525607,1
32,2022-03-07 00:00:00-05:00,-0.008855919898913878,0.34858088681289806,1
33,2022-03-08 00:00:00-05:00,0.04096434713437058,0.26428602361617226,1
34,2022-03-09 00:00:00-05:00,0.02041613592902647,0.22406215239877533,1
35,2022-03-10 00:00:00-05:00,0.033719895319237914,0.24948867033534447,1
36,2022-03-11 00:00:00-05:00,0.07269590435658979,0.1826919355896358,1
37,2022-03-14 00:00:00-04:00,0.08218792253226437,0.16185581826570777,1
38,2022-03-15 00:00:00-04:00,0.05888895842387121,0.16898772203944892,1
39,2022-03-16 00:00:00-04:00,0.017323705507640952,0.16115043458047648,1
40,2022-03-17 00:00:00-04:00,0.030079181862711746,0.17052899251029685,1
41,2022-03-18 00:00:00-04:00,0.01081779441209485,0.15111747126780076,1
42,2022-03-21 00:00:00-04:00,0.038574721458335404,0.15384310310751934,1
43,2022-03-22 00:00:00-04:00,0.03732840865495213,0.17375113666339623,1
44,2022-03-23 00:00:00-04:00,0.04798164370387403,0.16843031660445965,1
45,2022-03-24 00:00:00-04:00,0.013844305814246116,0.15371105193391782,1
46,2022-03-25 00:00:00-04:00,0.018901579334344776,0.17039031958793507,1
47,2022-03-28 00:00:00-04:00,0.01374277541247615,0.20279161780450203,1
48,2022-03-29 00:00:00-04:00,-0.014362492076698152,0.24224166711038925,1
49,2022-03-30 00:00:00-04:00,-0.04575269406042892,0.24540849965130956,1
50,2022-03-31 00:00:00-04:00,-0.022509811200894236,0.30564036767194797,1
51,2022-04-01 00:00:00-04:00,-0.040236530369867296,0.26569997029838066,1
52,2022-04-04 00:00:00-04:00,-0.0943261552725786,0.22947437252392083,1
53,2022-04-05 00:00:00-04:00,-0.09270458375897883,0.2833777873787707,1
54,2022-04-06 00:00:00-04:00,-0.03966624443031652,0.28587572029844116,1
55,2022-04-07 00:00:00-04:00,-0.07147370840970002,0.30056272083472696,1
56,2022-04-08 00:00:00-04:00,-0.05539290737255376,0.20133324672059064,1
57,2022-04-11 00:00:00-04:00,0.00014014989343880124,0.22030485760887245,1
58,2022-04-12 00:00:00-04:00,0.015245090215193935,0.19617393617701662,1
59,2022-04-13 00:00:00-04:00,-0.023677122176488763,0.18020577841817656,1
60,2022-04-14 00:00:00-04:00,-0.02072681288429734,0.22013486613457287,1
61,2022-04-18 00:00:00-04:00,0.0007129251044724061,0.2853794038645003,1
62,2022-04-19 00:00:00-04:00,-0.05285664905436771,0.2141283346155536,1
63,2022-04-20 00:00:00-04:00,-0.010965136690307742,0.17497705917298204,1
64,2022-04-21 00:00:00-04:00,0.03140911158008142,0.15470464069197704,1
65,2022-04-22 00:00:00-04:00,0.012735680057324616,0.21946857398747735,1
66,2022-04-25 00:00:00-04:00,0.013358714776166236,0.2788943290797653,1
67,2022-04-26 00:00:00-04:00,0.04277979949648203,0.3129268181434543,1
68,2022-04-27 00:00:00-04:00,0.02386820467380124,0.30948174263444894,1
69,2022-04-28 00:00:00-04:00,-0.042398891566723496,0.2601117242080501,1
